EmployeeID,FullName,FirstName,LastName,Age,Gender,JobTitle,Department,Location,EmploymentType,Salary,JoiningDate,LastWorkingDate,Active_Employee_Tenure
34629,Jennifer Wilson,Jennifer,Wilson,53,Male,Software Engineer,Sales,Los Angeles,Full-time,96.1,21/03/2016,,9 years 8 months 23 days
36167,Susan Jackson,Susan,Jackson,29,Male,Operations Manager,Human Resources,Denver,Full-time,128.1,24/10/2019,,6 years 1 months 20 days
53491,William Thomas,William,Thomas,55,Male,Marketing Specialist,Sales,Boston,Part-time,54438,08/02/2021,,4 years 10 months 6 days
39910,Sarah Johnson,Sarah,Johnson,61,Female,Sales Manager,IT,Miami,Full-time,95968,16/05/2013,,12 years 6 months 28 days
27966,Michael Miller,Michael,Miller,37,Male,Software Engineer,Engineering,New York,Full-time,73539,07/10/2012,,13 years 2 months 7 days
37211,John Brown,John,Brown,39,Female,Accountant,IT,Boston,Full-time,52009,21/10/2014,08/02/2016,
34224,Elizabeth Smith,Elizabeth,Smith,25,Male,Sales Manager,Human Resources,Miami,Part-time,135121,25/06/2013,,12 years 5 months 19 days
38844,Karen Wilson,Karen,Wilson,60,Male,HR Manager,Finance,Denver,Full-time,131189,19/08/2012,,13 years 3 months 25 days
44281,James Miller,James,Miller,45,Male,Finance Manager,IT,New York,Full-time,106203,01/02/2026,,0 years -1 months -18 days
58970,James Smith,James,Smith,25,Male,Marketing Manager,Operations,Miami,Full-time,87275,06/12/2015,20/08/2016,
14156,Patricia Smith,Patricia,Smith,44,Male,Data Analyst,IT,Boston,Full-time,78727,12/03/2011,,14 years 9 months 2 days
10509,Susan Martinez,Susan,Martinez,36,Male,DevOps Engineer,Finance,New York,Full-time,80006,21/03/2016,,9 years 8 months 23 days
49007,David Davis,David,Davis,54,Male,Marketing Specialist,Marketing,Atlanta,Full-time,72183,26/03/2012,19/10/2014,
10477,Barbara Thomas,Barbara,Thomas,24,Male,Data Analyst,Human Resources,Atlanta,Part-time,103322,15/10/2021,,4 years 1 months 29 days
16202,Barbara Wilson,Barbara,Wilson,42,Male,Sales Executive,Marketing,San Francisco,Part-time,54367,01/03/2024,,1 years 9 months 13 days
36046,Karen Moore,Karen,Moore,61,Male,DevOps Engineer,Human Resources,Denver,Full-time,97004,01/07/2018,,7 years 5 months 13 days
24051,Mary Martin,Mary,Martin,61,Female,Operations Analyst,Finance,Boston,Full-time,99889,01/12/2014,09/08/2021,
30386,Sarah Williams,Sarah,Williams,56,Male,Data Analyst,IT,Atlanta,Full-time,84.2,06/01/2020,,5 years 11 months 8 days
42518,Susan Jackson,Susan,Jackson,32,Female,Marketing Manager,Marketing,New York,Full-time,131611,22/01/2020,,5 years 10 months 22 days
21916,Joseph Wilson,Joseph,Wilson,56,Male,Support Engineer,Sales,Denver,Full-time,72671,13/12/2016,,9 years 0 months 1 days
43779,Charles Williams,Charles,Williams,27,Male,Software Engineer,Operations,New York,Part-time,69.4,18/01/2011,12/12/2013,
32655,John Garcia,John,Garcia,54,Male,Finance Manager,Marketing,Chicago,Full-time,121444,02/12/2018,,7 years 0 months 12 days
22521,Mary Moore,Mary,Moore,33,Male,Accountant,Finance,Seattle,Intern,49,01/01/2025,,0 years 11 months 13 days
43289,Mary Gonzalez,Mary,Gonzalez,59,Male,Marketing Manager,Operations,Atlanta,Full-time,103.9,28/03/2014,16/12/2014,
17617,Mary Smith,Mary,Smith,49,Female,Data Analyst,Engineering,Seattle,Intern,109.1,04/06/2019,,6 years 6 months 10 days
55696,John Davis,John,Davis,36,Male,Sales Manager,Operations,Seattle,Part-time,127006,25/07/2011,02/04/2015,
32869,Michael Wilson,Michael,Wilson,57,Female,Sales Manager,Sales,Chicago,Full-time,104025,21/11/2013,,12 years 0 months 23 days
55119,David Davis,David,Davis,49,Female,Support Engineer,Finance,New York,Full-time,64776,02/11/2017,,8 years 1 months 12 days
41147,Joseph Jones,Joseph,Jones,44,Female,Marketing Manager,Operations,San Francisco,Full-time,123240,07/08/2014,,11 years 4 months 7 days
28368,Patricia Smith,Patricia,Smith,37,Male,Support Engineer,Engineering,Los Angeles,Full-time,67865,17/07/2010,,15 years 4 months 27 days
31713,Jennifer Williams,Jennifer,Williams,28,Female,Operations Analyst,Marketing,Austin,Full-time,70654,02/06/2019,,6 years 6 months 12 days
33513,John Garcia,John,Garcia,61,Female,Accountant,Sales,Los Angeles,Full-time,64059,05/11/2012,,13 years 1 months 9 days
24086,Robert Williams,Robert,Williams,42,Male,Operations Manager,Finance,Miami,Part-time,116086,14/01/2017,19/09/2018,
10544,Michael Martin,Michael,Martin,23,Male,Operations Analyst,Sales,Denver,Full-time,112254,21/03/2020,,5 years 8 months 23 days
12673,Karen Rodriguez,Karen,Rodriguez,29,Male,Operations Manager,Finance,Seattle,Full-time,131305,10/10/2018,,7 years 2 months 4 days
19283,Patricia Rodriguez,Patricia,Rodriguez,50,Male,Sales Manager,Operations,Seattle,Part-time,139.8,21/12/2020,,4 years 11 months 23 days
28467,Jessica Hernandez,Jessica,Hernandez,45,Male,Operations Analyst,Operations,Seattle,Full-time,64310,01/03/2025,,0 years 9 months 13 days
40794,Linda Hernandez,Linda,Hernandez,64,Female,Marketing Specialist,IT,Seattle,Full-time,99664,21/03/2016,,9 years 8 months 23 days
48431,Mary Smith,Mary,Smith,55,Female,Support Engineer,Human Resources,Chicago,Contract,107025,13/02/2014,,11 years 10 months 1 days
44155,Sarah Wilson,Sarah,Wilson,62,Female,HR Manager,Human Resources,San Francisco,Full-time,132560,18/12/2018,,6 years 11 months 26 days
53079,Linda Jones,Linda,Jones,39,Male,Support Engineer,Human Resources,Boston,Full-time,77237,01/03/2014,,11 years 9 months 13 days
54697,Robert Hernandez,Robert,Hernandez,23,Male,Sales Manager,Engineering,Los Angeles,Full-time,130101,08/01/2016,01/11/2020,
26696,Elizabeth Martin,Elizabeth,Martin,25,Male,Software Engineer,Marketing,Boston,Full-time,61157,11/01/2014,08/08/2018,
52709,Michael Miller,Michael,Miller,62,Male,Recruiter,Operations,Atlanta,Full-time,82378,23/12/2014,,10 years 11 months 21 days
24201,Jessica Thomas,Jessica,Thomas,64,Female,Accountant,Sales,New York,Full-time,88808,17/01/2012,,13 years 10 months 27 days
31431,John Anderson,John,Anderson,57,Male,Finance Manager,Human Resources,San Francisco,Full-time,90782,19/10/2010,12/02/2010,
30941,Karen Anderson,Karen,Anderson,37,Female,DevOps Engineer,Engineering,Miami,Full-time,96423,11/08/2015,,10 years 4 months 3 days
22726,Patricia Gonzalez,Patricia,Gonzalez,28,Female,Operations Analyst,IT,Los Angeles,Full-time,111938,06/08/2011,,14 years 4 months 8 days
17361,Mary Jones,Mary,Jones,47,Male,Marketing Specialist,Sales,Denver,Full-time,87212,12/03/2015,,10 years 9 months 2 days
33970,Joseph Smith,Joseph,Smith,46,Female,HR Manager,Sales,Boston,Full-time,120685,31/01/2017,28/06/2020,
58417,Susan Hernandez,Susan,Hernandez,39,Non-binary,Software Engineer,Operations,Denver,Contract,66.3,26/04/2012,,13 years 7 months 18 days
31821,Jennifer Miller,Jennifer,Miller,26,Male,Accountant,Marketing,Boston,Full-time,86233,17/08/2015,,10 years 3 months 27 days
28436,William Martinez,William,Martinez,63,Non-binary,Operations Manager,IT,Denver,Full-time,90734,18/01/2019,,6 years 10 months 26 days
23353,Mary Martin,Mary,Martin,33,Male,Operations Manager,Engineering,Austin,Full-time,139270,05/11/2021,,4 years 1 months 9 days
56396,Karen Jones,Karen,Jones,44,Male,Recruiter,Operations,Denver,Full-time,64353,23/01/2014,,11 years 10 months 21 days
25126,Thomas Wilson,Thomas,Wilson,30,Female,Accountant,Finance,New York,Part-time,49399,27/10/2010,,15 years 1 months 17 days
59919,Charles Miller,Charles,Miller,61,Male,Product Manager,Human Resources,San Francisco,Part-time,135143,21/03/2016,,9 years 8 months 23 days
34308,David Davis,David,Davis,43,Male,Operations Manager,Engineering,Atlanta,Full-time,87835,30/04/2016,,9 years 7 months 14 days
32951,John Thomas,John,Thomas,21,Male,Accountant,Human Resources,San Francisco,Full-time,62561,16/08/2020,,5 years 3 months 28 days
27847,James Miller,James,Miller,47,Male,DevOps Engineer,IT,Austin,Full-time,90289,04/06/2012,03/02/2013,
30611,David Anderson,David,Anderson,57,Female,Support Engineer,Finance,Chicago,Full-time,71794,15/06/2021,,4 years 5 months 29 days
44084,Jessica Smith,Jessica,Smith,61,Non-binary,Sales Manager,Engineering,Austin,Full-time,106639,20/12/2021,,3 years 11 months 24 days
23675,Elizabeth Wilson,Elizabeth,Wilson,29,Male,Operations Manager,Marketing,Atlanta,Full-time,93176,19/10/2021,,4 years 1 months 25 days
57915,Thomas Taylor,Thomas,Taylor,46,Male,Marketing Specialist,Sales,Denver,Full-time,68843,21/03/2016,,9 years 8 months 23 days
58036,William Brown,William,Brown,22,Male,Data Analyst,IT,Atlanta,Full-time,103683,28/01/2014,30/08/2014,
10430,Barbara Johnson,Barbara,Johnson,32,Male,Recruiter,Finance,Los Angeles,Full-time,77061,30/12/2018,31/01/2019,
16652,Patricia Rodriguez,Patricia,Rodriguez,50,Female,Marketing Manager,Marketing,New York,Intern,81152,09/01/2021,,4 years 11 months 5 days
35499,Karen Davis,Karen,Davis,24,Male,Data Analyst,Sales,Austin,Full-time,70576,02/04/2015,,10 years 8 months 12 days
44487,Thomas Williams,Thomas,Williams,41,Male,Data Analyst,IT,Miami,Full-time,96621,06/03/2021,02/11/2025,
37516,Joseph Hernandez,Joseph,Hernandez,43,Female,Data Analyst,Marketing,Austin,Contract,111923,02/12/2016,,9 years 0 months 12 days
55802,Joseph Taylor,Joseph,Taylor,60,Male,Sales Executive,Finance,Denver,Contract,92774,10/05/2015,,10 years 7 months 4 days
36090,Linda Martinez,Linda,Martinez,25,Male,Data Analyst,IT,Miami,Full-time,82912,06/10/2012,,13 years 2 months 8 days
20491,Barbara Miller,Barbara,Miller,42,Female,Marketing Manager,Engineering,San Francisco,Contract,125802,22/06/2019,22/03/2021,
26872,Susan Brown,Susan,Brown,36,Female,Recruiter,Marketing,New York,Full-time,69533,11/08/2018,,7 years 4 months 3 days
48025,Sarah Rodriguez,Sarah,Rodriguez,28,Male,Software Engineer,Finance,Chicago,Contract,93081,21/11/2020,,5 years 0 months 23 days
47015,Linda Moore,Linda,Moore,53,Female,Data Analyst,Sales,Atlanta,Full-time,94196,22/05/2020,13/10/2024,
19063,Jessica Anderson,Jessica,Anderson,60,Male,Support Engineer,Finance,Miami,Contract,103002,24/10/2016,,9 years 1 months 20 days
33984,Thomas Martinez,Thomas,Martinez,45,Female,DevOps Engineer,Human Resources,San Francisco,Full-time,91413,16/06/2012,,13 years 5 months 28 days
50917,Michael Smith,Michael,Smith,64,Female,Data Analyst,IT,Miami,Full-time,84.3,02/05/2014,,11 years 7 months 12 days
45838,John Jackson,John,Jackson,21,Female,Data Analyst,IT,Seattle,Full-time,61950,13/10/2012,17/02/2015,
50450,Patricia Taylor,Patricia,Taylor,47,Male,Marketing Manager,Sales,Atlanta,Full-time,116407,11/10/2021,,4 years 2 months 3 days
40840,William Jones,William,Jones,50,Male,Recruiter,Operations,Atlanta,Full-time,89845,17/08/2018,,7 years 3 months 27 days
20021,Richard Smith,Richard,Smith,28,Male,Software Engineer,Finance,Los Angeles,Full-time,104792,27/12/2011,21/04/2013,
16469,Sarah Jones,Sarah,Jones,39,Male,Software Engineer,Human Resources,Seattle,Full-time,109761,01/07/2015,,10 years 5 months 13 days
35409,Charles Williams,Charles,Williams,39,Male,Finance Manager,Operations,Los Angeles,Full-time,81532,07/09/2016,,9 years 3 months 7 days
21015,Jennifer Jackson,Jennifer,Jackson,40,Female,Sales Executive,Engineering,Seattle,Part-time,65782,03/04/2013,,12 years 8 months 11 days
27609,Elizabeth Williams,Elizabeth,Williams,52,Female,Marketing Specialist,Human Resources,Austin,Full-time,96507,21/03/2016,09/03/2017,
10463,Richard Jackson,Richard,Jackson,39,Non-binary,HR Manager,Engineering,Chicago,Full-time,89361,25/05/2014,28/04/2018,
44337,Charles Taylor,Charles,Taylor,29,Male,Marketing Manager,Human Resources,Los Angeles,Full-time,103.3,29/04/2015,28/10/2015,
44176,Barbara Brown,Barbara,Brown,31,Female,Finance Manager,Engineering,Austin,Part-time,128228,24/01/2019,,6 years 10 months 20 days
59685,Jessica Moore,Jessica,Moore,37,Female,HR Manager,IT,San Francisco,Full-time,137,24/03/2013,,12 years 8 months 20 days
45102,John Hernandez,John,Hernandez,46,Female,Operations Analyst,IT,San Francisco,Contract,118322,21/03/2016,,9 years 8 months 23 days
35019,John Martinez,John,Martinez,35,Male,DevOps Engineer,Sales,Austin,Full-time,89465,06/10/2011,,14 years 2 months 8 days
42301,Joseph Hernandez,Joseph,Hernandez,47,Non-binary,Sales Manager,Marketing,Atlanta,Full-time,139258,11/09/2010,,15 years 3 months 3 days
15654,Robert Gonzalez,Robert,Gonzalez,42,Male,Marketing Manager,Operations,New York,Full-time,88768,04/09/2015,06/05/2020,
32342,Mary Johnson,Mary,Johnson,27,Female,Marketing Specialist,Marketing,Chicago,Full-time,96.1,11/12/2021,,4 years 0 months 3 days
55525,John Martin,John,Martin,31,Male,Data Analyst,Marketing,Miami,Full-time,114934,16/06/2013,,12 years 5 months 28 days
29665,Charles Jackson,Charles,Jackson,46,Female,Finance Manager,IT,Austin,Full-time,104.4,07/09/2025,26/06/2017,
58716,Elizabeth Moore,Elizabeth,Moore,40,Male,Recruiter,Sales,Seattle,Full-time,57463,11/09/2018,13/06/2022,
19434,Robert Garcia,Robert,Garcia,36,Male,Sales Manager,Engineering,Los Angeles,Full-time,134105,02/12/2015,,10 years 0 months 12 days
56912,Karen Jackson,Karen,Jackson,23,Male,Product Manager,Operations,Boston,Full-time,114368,24/05/2020,,5 years 6 months 20 days
27349,William Martin,William,Martin,59,Male,Marketing Specialist,Finance,Austin,Full-time,62794,08/03/2010,,15 years 9 months 6 days
44690,Joseph Brown,Joseph,Brown,57,Female,Accountant,Marketing,New York,Full-time,70581,12/07/2021,,4 years 5 months 2 days
39068,Susan Martin,Susan,Martin,25,Female,Accountant,Marketing,Atlanta,Part-time,64608,04/10/2017,,8 years 2 months 10 days
13605,John Garcia,John,Garcia,57,Male,Finance Manager,Sales,Chicago,Full-time,135.2,23/05/2010,10/01/2010,
37058,Thomas Wilson,Thomas,Wilson,49,Female,Recruiter,Human Resources,Chicago,Part-time,48.9,26/04/2012,,13 years 7 months 18 days
48254,Elizabeth Smith,Elizabeth,Smith,37,Female,Marketing Specialist,IT,Seattle,Full-time,77557,18/05/2013,,12 years 6 months 26 days
24487,Susan Smith,Susan,Smith,42,Female,Support Engineer,Operations,Miami,Part-time,118851,31/03/2015,,10 years 8 months 14 days
21197,Michael Hernandez,Michael,Hernandez,56,Male,Accountant,Engineering,Seattle,Part-time,80953,06/06/2018,,7 years 6 months 8 days
14851,Elizabeth Moore,Elizabeth,Moore,38,Female,Software Engineer,Marketing,Denver,Intern,65933,10/02/2025,,0 years 10 months 4 days
12529,Jessica Wilson,Jessica,Wilson,28,Female,Recruiter,Engineering,Austin,Full-time,44.7,08/03/2020,,5 years 9 months 6 days
23863,Susan Jackson,Susan,Jackson,41,Male,Sales Executive,IT,Austin,Full-time,74229,09/01/2014,,11 years 11 months 5 days
12894,Charles Gonzalez,Charles,Gonzalez,54,Female,Marketing Specialist,Human Resources,Miami,Full-time,83577,18/08/2019,,6 years 3 months 26 days
14305,Charles Johnson,Charles,Johnson,22,Female,Accountant,Sales,Chicago,Full-time,88104,27/03/2012,24/03/2014,
14131,David Martinez,David,Martinez,24,Female,Sales Executive,Operations,Chicago,Contract,94293,30/03/2019,,6 years 8 months 14 days
52826,Sarah Moore,Sarah,Moore,27,Female,Data Analyst,Engineering,Denver,Full-time,83290,02/03/2012,,13 years 9 months 12 days
11976,James Garcia,James,Garcia,58,Female,Product Manager,Marketing,Atlanta,Intern,83360,27/06/2011,,14 years 5 months 17 days
23371,William Lopez,William,Lopez,39,Male,Recruiter,Operations,Miami,Full-time,57344,05/03/2013,,12 years 9 months 9 days
45152,Jennifer Moore,Jennifer,Moore,37,Male,Product Manager,Human Resources,Boston,Full-time,98122,05/10/2017,,8 years 2 months 9 days
21869,Jennifer Rodriguez,Jennifer,Rodriguez,49,Female,Data Analyst,Sales,Boston,Full-time,99.9,12/12/2019,,6 years 0 months 2 days
20541,Joseph Garcia,Joseph,Garcia,35,Female,Accountant,Human Resources,Miami,Full-time,73722,05/08/2015,,10 years 4 months 9 days
46276,Mary Wilson,Mary,Wilson,56,Male,DevOps Engineer,Operations,Los Angeles,Full-time,82224,08/08/2016,29/12/2018,
49281,Robert Jackson,Robert,Jackson,58,Male,Recruiter,Sales,Austin,Full-time,52322,08/11/2020,,5 years 1 months 6 days
21579,Charles Johnson,Charles,Johnson,28,Male,Marketing Manager,IT,Seattle,Full-time,107707,02/11/2011,,14 years 1 months 12 days
19786,Robert Rodriguez,Robert,Rodriguez,56,Female,HR Manager,IT,Atlanta,Full-time,109679,08/02/2012,,13 years 10 months 6 days
59925,David Anderson,David,Anderson,46,Female,Support Engineer,Operations,Atlanta,Full-time,76.4,30/03/2015,,10 years 8 months 14 days
59098,Thomas Hernandez,Thomas,Hernandez,23,Female,Marketing Specialist,Finance,Atlanta,Full-time,73602,05/11/2021,,4 years 1 months 9 days
15223,James Martin,James,Martin,42,Female,Software Engineer,Operations,Los Angeles,Contract,77228,05/09/2019,,6 years 3 months 9 days
24223,Patricia Lopez,Patricia,Lopez,41,Male,Marketing Manager,Finance,Austin,Full-time,110.9,10/06/2011,,14 years 6 months 4 days
47792,Jennifer Rodriguez,Jennifer,Rodriguez,40,Male,Product Manager,IT,Denver,Full-time,89691,05/11/2013,05/06/2017,
15719,Sarah Williams,Sarah,Williams,28,Male,Software Engineer,Finance,Los Angeles,Intern,99331,20/08/2010,05/08/2012,
26791,Mary Gonzalez,Mary,Gonzalez,38,Male,Sales Executive,Finance,Chicago,Part-time,65716,30/10/2010,27/12/2013,
40394,Patricia Martinez,Patricia,Martinez,47,Male,Operations Manager,Finance,San Francisco,Full-time,84224,18/10/2015,,10 years 1 months 26 days
44512,David Anderson,David,Anderson,60,Female,HR Manager,Engineering,Boston,Full-time,121901,01/10/2013,18/12/2015,
33836,Karen Taylor,Karen,Taylor,25,Non-binary,Support Engineer,IT,Atlanta,Part-time,61574,06/06/2016,,9 years 6 months 8 days
28366,Elizabeth Wilson,Elizabeth,Wilson,56,Male,Support Engineer,Sales,San Francisco,Contract,114772,29/05/2021,25/02/2022,
31131,Jennifer Jones,Jennifer,Jones,24,Male,HR Manager,Sales,Seattle,Part-time,120959,17/08/2015,,10 years 3 months 27 days
45888,James Hernandez,James,Hernandez,59,Female,DevOps Engineer,Finance,Denver,Full-time,107051,28/03/2011,,14 years 8 months 16 days
54976,Michael Hernandez,Michael,Hernandez,44,Female,Data Analyst,Marketing,Los Angeles,Full-time,86.5,17/02/2014,04/08/2014,
20553,Barbara Thomas,Barbara,Thomas,53,Male,Data Analyst,Engineering,Atlanta,Full-time,87610,21/03/2016,,9 years 8 months 23 days
41451,William Williams,William,Williams,63,Non-binary,Data Analyst,Operations,Seattle,Contract,69087,21/02/2014,13/11/2015,
45877,Karen Martin,Karen,Martin,25,Male,Product Manager,Operations,New York,Contract,109809,08/01/2015,,10 years 11 months 6 days
51433,Mary Martin,Mary,Martin,62,Male,DevOps Engineer,Human Resources,Denver,Part-time,110077,21/03/2016,,9 years 8 months 23 days
56247,William Thomas,William,Thomas,47,Female,Data Analyst,Finance,Boston,Full-time,116026,02/01/2013,,12 years 11 months 12 days
23823,James Gonzalez,James,Gonzalez,32,Male,Accountant,Marketing,Miami,Full-time,86233,14/07/2013,,12 years 5 months 0 days
48917,Elizabeth Brown,Elizabeth,Brown,50,Female,Finance Manager,Marketing,San Francisco,Full-time,106.7,16/07/2015,,10 years 4 months 28 days
46667,Sarah Williams,Sarah,Williams,44,Female,Sales Manager,Sales,Los Angeles,Full-time,125749,25/04/2018,,7 years 7 months 19 days
